scalerank,labelrank,namealt,nameascii,sov0name,adm0name,latitude,longitude,pop_max,rank_max,min_zoom
"10","8",,Colonia del Sacramento,Uruguay,Uruguay,-34.47999900540,-57.84000247340,"21714","7",9.0
"10","8",,Trinidad,Uruguay,Uruguay,-33.54399893740,-56.90099656020,"21093","7",9.0
"10","8",,Fray Bentos,Uruguay,Uruguay,-33.13899902880,-58.30399747190,"23279","7",9.0
"10","8",,Canelones,Uruguay,Uruguay,-34.53800400670,-56.28400149320,"19698","6",9.0
"10","8",,Florida,Uruguay,Uruguay,-34.09900200520,-56.21499844800,"32234","7",7.0
"10","8",,Bassar,Togo,Togo,9.26100006832,0.78900357378,"61845","8",9.0
"10","8",,Sotouboua,Togo,Togo,8.55700213306,0.98499646233,"21054","7",7.0
"10","7",,Medenine,Tunisia,Tunisia,33.39999900250,10.41669955760,"61705","8",6.1
"10","7",,Kebili,Tunisia,Tunisia,33.68999703490,8.97100253790,"19875","6",9.0
"10","7",,Tataouine,Tunisia,Tunisia,33.00000315430,10.46670358940,"62577","8",9.0
"10","7",,L'Ariana,Tunisia,Tunisia,36.86667315340,10.19999754750,"97687","8",8.0
"10","7",,Jendouba,Tunisia,Tunisia,36.50000405940,8.74999861458,"51408","8",9.0
"10","7",,Kasserine,Tunisia,Tunisia,35.21670310480,8.71669850332,"76243","8",9.0
"10","7",,Sdid Bouzid,Tunisia,Tunisia,35.01669607910,9.50000448226,"42098","7",7.0
"10","7",,Siliana,Tunisia,Tunisia,36.08330412520,9.38330159966,"26960","7",9.0
"10","7",,Mahdia,Tunisia,Tunisia,35.48391304450,11.04087661530,"45977","7",8.0
"10","7",,Monastir,Tunisia,Tunisia,35.73070213520,10.76729456190,"71546","8",7.0
"10","7",,Zaghouan,Tunisia,Tunisia,36.39999616130,10.14699660660,"16911","6",9.0
"10","5",,Tay Ninh,Vietnam,Vietnam,11.32299910940,106.14699968300,"126370","9",8.0
"10","5",,Luan Chau,Vietnam,Vietnam,21.74000399190,103.34300468000,"7335","5",8.0
"10","5",,Bac Kan,Vietnam,Vietnam,22.13333330000,105.83333330000,"29227","7",9.0
"10","5",,Lang Son,Vietnam,Vietnam,21.84599710300,106.75700157600,"148000","9",9.0
"10","5",,Son La,Vietnam,Vietnam,21.32800213870,103.91000465100,"19054","6",8.0
"10","5",,Tuyen Quang,Vietnam,Vietnam,21.81799809530,105.21099961500,"36430","7",9.0
"10","5",,Yen Bai,Vietnam,Vietnam,21.70500303950,104.87500258600,"96540","8",8.0
"10","5",,Hai Duong,Vietnam,Vietnam,20.94200107820,106.33100460400,"58030","8",9.0
"10","5",,Thai Binh,Vietnam,Vietnam,20.45030411510,106.33302962800,"210000","10",8.0
"10","5",,Tuy Hoa,Vietnam,Vietnam,13.08200402430,109.31599868400,"69596","8",7.0
"10","5",,Thu Dau Mot,Vietnam,Vietnam,10.96907407740,106.65274554700,"244277","10",9.0
"10","5",,Dong Ha,Vietnam,Vietnam,16.84999810320,107.13330066100,"17662","6",9.0
"10","5",,Cao Lanh,Vietnam,Vietnam,10.46700013050,105.63599756200,"149837","9",9.0
"10","5",,Truc Giang,Vietnam,Vietnam,10.23499799780,106.37499661500,"59442","8",8.0
"10","5",,Tra Vinh,Vietnam,Vietnam,9.93400208679,106.33400167900,"131360","9",8.0
"10","5",,Vinh Long,Vietnam,Vietnam,10.25600399700,105.96400255700,"103314","9",9.0
"10","5",,Cao Bang,Vietnam,Vietnam,22.66399805500,106.26800464400,"41112","7",8.0
"10","8",,Yoro,Honduras,Honduras,15.05999710600,-87.29000053840,"15774","6",9.0
"10","8",,La Esperanza,Honduras,Honduras,14.33300405790,-88.16669953720,"5318","5",9.0
"10","8",,La Paz,Honduras,Honduras,14.31999902810,-87.68400256850,"17555","6",9.0
"10","8",,Santa Barbara,Honduras,Honduras,14.91900304260,-88.23599962560,"15119","6",9.0
"10","8",,Gracias,Honduras,Honduras,14.58330305700,-88.58330051220,"7909","5",9.0
"10","8",,Nueva Ocotepeque,Honduras,Honduras,14.43699911940,-89.18199854740,"8780","5",9.0
"10","8",,Yuscaran,Honduras,Honduras,13.94399698670,-86.85099853700,"2371","4",9.0
"10","8",,Jeremie,Haiti,Haiti,18.63393472720,-74.11842526340,"30917","7",7.0
"10","8",,Port-De-Paix,Haiti,Haiti,19.93176007610,-72.82948452310,"34657","7",7.0
"10","8",,Hinche,Haiti,Haiti,19.14300008670,-72.00399560110,"18590","6",9.0
"10","8",,Fort-Liberte,Haiti,Haiti,19.66556703350,-71.84483954050,"11465","6",9.0
"10","8",,Jacmel,Haiti,Haiti,18.23499902640,-72.53700258090,"33563","7",7.0
"10","5",,Kirklareli,Turkey,Turkey,41.74299916990,27.22599961570,"58223","8",7.0
"10","5",,Bilecik,Turkey,Turkey,40.14999902230,29.98299659770,"40285","7",7.0
"10","5",,Sakarya,Turkey,Turkey,40.76666113610,30.40000251120,"286787","10",7.0
"10","5",,Kastamonu,Turkey,Turkey,41.38900215260,33.78300349050,"70402","8",7.0
"10","5",,Burdur,Turkey,Turkey,37.71666011090,30.28333553850,"66158","8",7.0
"10","5",,Kirsehir,Turkey,Turkey,39.14199916540,34.17100260080,"94336","8",7.0
"10","5",,Nevsehir,Turkey,Turkey,38.62400403560,34.72399851730,"75527","8",7.0
"10","5",,Antioch,Turkey,Turkey,36.23333409290,36.11667655840,"154803","9",9.0
"10","5",,Giresun,Turkey,Turkey,40.91300114910,38.39000452070,"98864","8",7.0
"10","5",,Sinop,Turkey,Turkey,42.02299801770,35.15300149970,"34834","7",6.1
"10","5",,Tokat,Turkey,Turkey,40.30599616520,36.56300452150,"129702","9",6.0
"10","5",Coruh,Artvin,Turkey,Turkey,41.18300114330,41.81799653530,"32272","7",7.0
"10","5",,Bingol,Turkey,Turkey,38.88500403550,40.49800255800,"80568","8",7.0
"10","5",,Bitlis,Turkey,Turkey,38.39400011800,42.12299764730,"62811","8",7.0
"10","5",,Kalangala,Uganda,Uganda,-0.30888890000,32.22500000000,"5200","5",7.0
"10","5",,Cankiri,Turkey,Turkey,40.60700101230,33.62100359330,"71379","8",7.0
"10","5",,Nigde,Turkey,Turkey,37.97600411580,34.69400162540,"91039","8",7.0
"10","5",,Yozgat,Turkey,Turkey,39.81799809290,34.81499748510,"87881","8",7.0
"10","5",,Gumushane,Turkey,Turkey,40.46400012850,39.48399961590,"32250","7",7.0
"10","5",,Siirt,Turkey,Turkey,37.94400007260,41.93299857690,"114034","9",7.0
"10","5",,Tunceli,Turkey,Turkey,39.11670002360,39.53330150060,"29062","7",7.0
"10","5",,Kumi,Uganda,Uganda,1.46083330000,33.93611110000,"13000","6",7.0
"10","5",,Kaberamaido,Uganda,Uganda,1.73888890000,33.15944440000,"3400","4",9.0
"10","5",,Kayunga,Uganda,Uganda,0.70250000000,32.88861110000,"21704","7",9.0
"10","5",,Iganga,Uganda,Uganda,0.60916670000,33.46861110000,"45024","7",9.0
"10","5",,Kamuli,Uganda,Uganda,0.94722220000,33.11972220000,"12764","6",7.0
"10","5",,Pallisa,Uganda,Uganda,1.14500000000,33.70944440000,"30745","7",9.0
"10","5",,Mpigi,Uganda,Uganda,0.22500000000,32.31361110000,"11082","6",9.0
"10","5",,Adjumani,Uganda,Uganda,3.36138890000,31.80972220000,"34700","7",9.0
"10","5",,Nebbi,Uganda,Uganda,2.47583330000,31.10250000000,"30354","7",7.0
"10","5",,Kiboga,Uganda,Uganda,0.91611110000,31.77416670000,"14512","6",7.0
"10","5",,Nakasongola,Uganda,Uganda,1.30888890000,32.45638890000,"6921","5",7.0
"10","5",,Bombo,Uganda,Uganda,0.58329910562,32.53329952490,"75000","8",7.0
"10","5",,Masindi,Uganda,Uganda,1.67444440000,31.71500000000,"31486","7",7.0
"10","5",,Fort Portal,Uganda,Uganda,0.67100412113,30.27500161600,"42670","7",7.0
"10","5",,Kibale,Uganda,Uganda,0.80000000000,31.06666670000,"5200","5",9.0
"10","5",,Sironko,Uganda,Uganda,1.25000000000,34.30000000000,"14100","6",9.0
"10","5",,Busia,Uganda,Uganda,0.45444440000,34.07583330000,"47100","7",8.0
"10","5",,Katakwi,Uganda,Uganda,1.89111110000,33.96611110000,"8400","5",9.0
"10","6",,Veszprem,Hungary,Hungary,47.09099713730,17.91099956850,"62023","8",8.0
"10","6",,Zalaegerszeg,Hungary,Hungary,46.84400102660,16.83999958610,"61898","8",7.0
"10","6",,Tatabanya,Hungary,Hungary,47.54999717710,18.43299956830,"70541","8",9.0
"10","6",,Szekszard,Hungary,Hungary,46.34399711480,18.71299858160,"34174","7",8.0
"10","6",,Salgotarjan,Hungary,Hungary,48.10500007940,19.82600162640,"39640","7",8.0
"10","6",,Bekescsaba,Hungary,Hungary,46.67200211030,21.10100456840,"65206","8",8.0
"10","6",,Eger,Hungary,Hungary,47.89500313620,20.38300257840,"56647","8",7.7
"10","5",,Ntungamo,Uganda,Uganda,-0.87944440000,30.26416670000,"16400","6",7.0
"10","5",,Kisoro,Uganda,Uganda,-1.35388890000,29.69833330000,"12900","6",9.0
"10","0",,Gikongoro,Rwanda,Rwanda,-2.48329794474,29.56670160200,"15000","6",9.0
"10","0",,Kibuye,Rwanda,Rwanda,-2.05000198533,29.34999959190,"48024","7",8.0
"10","0",,Kibungo,Rwanda,Rwanda,-2.16669593181,30.53330158450,"46240","7",9.0
"10","6",,Targu Jiu,Romania,Romania,45.04500003520,23.27400061540,"97179","8",6.7
"10","6",,Slatina,Romania,Romania,44.43499814220,24.37100155590,"78988","8",8.0
"10","6",,Alexandria,Romania,Romania,43.90163106990,25.28670654250,"49346","7",9.0
"10","6",,Targoviste,Romania,Romania,44.93799912850,25.45900250200,"88435","8",9.0
"10","6",,Giurgiu,Romania,Romania,43.92999910620,25.83999950220,"69067","8",9.0
"10","6",,Slobozia,Romania,Romania,44.56999805660,27.38199659320,"52693","8",8.0
"10","6",,Dar'a,Syria,Syria,32.62500013770,36.10500350660,"146481","9",8.0
"10","7",,Delemont,Switzerland,Switzerland,47.36999712580,7.34499948764,"11315","6",8.0
"10","7",,Neuchatel,Switzerland,Switzerland,46.99899914470,6.92299861540,"31270","7",9.0
"10","7",,Aarau,Switzerland,Switzerland,47.39000410020,8.03400361048,"15501","6",8.0
"10","7",,Stans,Switzerland,Switzerland,46.95000307390,8.38330254672,"7475","5",9.0
"10","7",,Sion,Switzerland,Switzerland,46.23900302860,7.35399948193,"28045","7",8.0
"10","7",,Herisau,Switzerland,Switzerland,47.38329903330,9.28330247214,"15438","6",9.0
"10","7",,Saint Gallen,Switzerland,Switzerland,47.42299806670,9.36199855724,"70572","8",9.0
"10","7",,Bellinzona,Switzerland,Switzerland,46.19700013170,9.01999860875,"16572","6",8.0
"10","7",,Glarus,Switzerland,Switzerland,47.05000203590,9.06669958673,"5681","5",9.0
"10","7",,Schaffhausen,Switzerland,Switzerland,47.70600309070,8.63299852333,"33863","7",7.0
"10","7",,Schwyz,Switzerland,Switzerland,47.01999604240,8.64800160284,"14177","6",9.0
"10","7",,Frauenfeld,Switzerland,Switzerland,47.56799716570,9.10800050195,"21979","7",9.0
"10","7",,Altdorf,Switzerland,Switzerland,46.87900214440,8.63800258370,"8678","5",9.0
"10","7",,Zug,Switzerland,Switzerland,47.17899903050,8.48700056499,"23435","7",8.0
"10","7",,Falun,Sweden,Sweden,60.61300203560,15.64700455370,"36477","7",7.0
"10","7",,Nykoping,Sweden,Sweden,58.76399717780,17.01500451310,"27582","7",7.0
"10","7",,Harnosand,Sweden,Sweden,62.63399703910,17.93400361750,"17016","6",9.0
"10","7",,Karlskrona,Sweden,Sweden,56.20300218590,15.29600461090,"35212","7",6.7
"10","6",,Alba Lulia,Romania,Romania,46.07700313130,23.58000058680,"66085","8",8.0
"10","6",,Bistrita,Romania,Romania,47.13800409460,24.51300358030,"81318","8",8.0
"10","6",,Deva,Romania,Romania,45.88332304240,22.91667357040,"67802","8",6.7
"10","6",,Zalau,Romania,Romania,47.17500309660,23.06300448190,"63232","8",8.0
"10","6",,Satu Mare,Romania,Romania,47.79199816350,22.88500248030,"112490","9",6.0
"10","6",,Rimnicu Vilcea,Romania,Romania,45.10999804490,24.38299862470,"107558","9",9.0
"10","6",,Sfintu-Gheorghe,Romania,Romania,45.86799611140,25.79300148100,"60677","8",9.0
"10","6",,Miercurea Cuic,Romania,Romania,46.36099807860,25.52400051170,"42029","7",8.0
"10","6",,Piatra-Neamt,Romania,Romania,46.94000405470,26.38299656510,"102688","9",7.0
"10","6",,Braila,Romania,Romania,45.29199614590,27.96900353880,"213569","10",9.0
"10","6",,Vaslui,Romania,Romania,46.63332907560,27.73333859070,"69225","8",8.0
"10","6",,Salyan,Nepal,Nepal,28.35000003690,82.18330255360,"15000","6",9.0
"10","5",,Mae Hong Son,Thailand,Thailand,19.30100405000,97.96899665290,"9109","5",8.0
"10","5",,Phangnga,Thailand,Thailand,8.45100008580,98.53399857440,"9676","5",8.0
"10","5",,Ranong,Thailand,Thailand,9.96200109451,98.63800257190,"24561","7",7.0
"10","5",,Krabi,Thailand,Thailand,8.05200309702,98.91199866550,"31219","7",9.0
"10","5",,Phatthalung,Thailand,Thailand,7.61499897978,100.08099956000,"43522","7",8.0
"10","5",,Satun,Thailand,Thailand,6.61670109886,100.06669862800,"34544","7",8.0
"10","5",,Lamphun,Thailand,Thailand,18.50300113630,99.07399856270,"14030","6",8.0
"10","5",,Kamphaeng Phet,Thailand,Thailand,16.47299703690,99.52900266850,"58787","8",9.0
"10","5",,Phichit,Thailand,Thailand,16.43900404560,100.34900167000,"35760","7",8.0
"10","5",,Phetchabun,Thailand,Thailand,16.41899707120,101.15900165300,"50656","8",8.0
"10","5",,Supham Buri,Thailand,Thailand,14.47100104680,100.12899660600,"53399","8",9.0
"10","5",,Ang Thong,Thailand,Thailand,14.58330305700,100.44999965700,"13738","6",8.0
"10","5",,Chainat,Thailand,Thailand,15.17900401760,100.12599969700,"15469","6",9.0
"10","5",,Nakhon Nayok,Thailand,Thailand,14.20000202780,101.21599869300,"21309","7",9.0
"10","5",,Sing Buri,Thailand,Thailand,14.88699899930,100.40100358600,"20046","7",7.0
"10","5",,Nakhon Pathom,Thailand,Thailand,13.81799706660,100.06399859700,"117927","9",9.0
"10","5",,Prachuap Khiri Khan,Thailand,Thailand,11.80299604680,99.80000168760,"33521","7",7.0
"10","5",,Samut Sakhon,Thailand,Thailand,13.53600000360,100.27400464100,"63498","8",9.0
"10","5",,Samut Songkhram,Thailand,Thailand,13.41299699260,100.00099863600,"35065","7",9.0
"10","5",,Yasothon,Thailand,Thailand,15.78799811510,104.15099767700,"21643","7",7.0
"10","5",,Chachoengsao,Thailand,Thailand,13.67900105290,101.07600365400,"49741","7",9.0
"10","5",,Trat,Thailand,Thailand,12.23700308940,102.50900162400,"21590","7",8.0
"10","5",,Kalasin,Thailand,Thailand,16.42799706550,103.50900067700,"55102","8",9.0
"10","5",,Maha Sarakham,Thailand,Thailand,16.18399802930,103.29800454300,"51584","8",8.0
"10","5",,Roi Et,Thailand,Thailand,16.05099599920,103.65499863500,"39328","7",8.0
"10","5",,Pattani,Thailand,Thailand,6.86400302337,101.25000062000,"150000","9",9.0
"10","8",,Piggs Peak,Swaziland,Swaziland,-25.96100398770,31.24700149570,"5750","5",9.0
"10","8",,Siteki,Swaziland,Swaziland,-26.45499604360,31.95199862130,"6152","5",9.0
"10","8",,Manzini,Swaziland,Swaziland,-26.49500105630,31.38800449530,"110537","9",9.0
"10","8",,Hlatikulu,Swaziland,Swaziland,-26.99999992690,31.41669654860,"2748","4",7.0
"10","8",,Somoto,Nicaragua,Nicaragua,13.47599711820,-86.58299659250,"20316","7",9.0
"10","8",,Ocotal,Nicaragua,Nicaragua,13.62999604590,-86.47299861130,"33928","7",9.0
"10","6",,Aveiro,Portugal,Portugal,40.64100310520,-8.65099753409,"54162","8",7.0
"10","6",,Leiria,Portugal,Portugal,39.73899602850,-8.80499646187,"45112","7",7.0
"10","6",,Viana Do Castelo,Portugal,Portugal,41.69623514270,-8.84413748436,"15555","6",8.0
"10","3",,Merida,Kingdom of Spain,Spain,38.91200401840,-6.33799751231,"52423","8",7.0
"10","6",,Beja,Portugal,Portugal,38.01400214270,-7.86300241019,"35854","7",7.0
"10","6",,Evora,Portugal,Portugal,38.55999611470,-7.90599556130,"55620","8",6.1
"10","6",,Portalegre,Portugal,Portugal,39.29000410950,-7.42300154937,"15581","6",8.0
"10","6",,Santarem,Portugal,Portugal,39.23100008340,-8.68200255248,"29385","7",6.1
"10","6",,Braganca,Portugal,Portugal,41.80799701420,-6.75500342578,"34375","7",7.0
"10","6",,Castelo Branco,Portugal,Portugal,39.81099614830,-7.48799955910,"33479","7",7.0
"10","6",,Guarda,Portugal,Portugal,40.54100414320,-7.26200051152,"32111","7",7.0
"10","6",,Viseu,Portugal,Portugal,40.65699610800,-7.91000043134,"26364","7",7.0
"10","6",,Vila Real,Portugal,Portugal,41.29399814930,-7.73700249014,"17001","6",7.7
"10","8",,Fatick,Senegal,Senegal,14.34400210190,-16.41599952090,"24243","7",7.0
"10","5",,An Nabk,Saudi Arabia,Saudi Arabia,31.33330204580,37.33329653450,"10000","5",7.0
"10","8",,Assen,Kingdom of the Netherlands,Netherlands,53.00000109240,6.55000258464,"62237","8",8.0
"10","8",,Arnhem,Kingdom of the Netherlands,Netherlands,51.98799603450,5.92299956246,"141674","9",7.0
"10","8",,Maastricht,Kingdom of the Netherlands,Netherlands,50.85299706720,5.67700247661,"122378","9",9.0
"10","8",,Zwolle,Kingdom of the Netherlands,Netherlands,52.52400008890,6.09699652852,"111805","9",7.0
"10","8",,Middelburg,Kingdom of the Netherlands,Netherlands,51.50199617730,3.60999954067,"46485","7",7.0
"10","8",,'s-Hertogenbosch,Kingdom of the Netherlands,Netherlands,51.68333714270,5.31666048481,"134520","9",9.0
"10","7",,Arendal,Kingdom of Norway,Norway,58.46475605550,8.76600055346,"30916","7",7.0
"10","7",,Vossavangen,Kingdom of Norway,Norway,60.63000316480,6.44100346283,"5571","5",6.1
"10","7",Hermansverk,Leikanger,Kingdom of Norway,Norway,61.18329612450,6.84999947075,"1965","3",7.0
"10","7",,Baerum,Kingdom of Norway,Norway,59.91348605970,11.34723651360,"113659","9",7.0
"10","7",,Hamar,Kingdom of Norway,Norway,60.82000206970,11.06900155610,"29479","7",6.1
"10","7",,Tonsberg,Kingdom of Norway,Norway,59.26400108950,10.42100147080,"38914","7",7.0
"10","6",,Baglung,Nepal,Nepal,28.26669605930,83.58329762020,"23296","7",9.0
"10","6",,Jumla,Nepal,Nepal,29.25000012780,82.21670162410,"9073","5",7.0
"10","6",,Bhairawa,Nepal,Nepal,27.53330408910,83.38329953060,"63367","8",7.0
"10","6",,Dandeldhura,Nepal,Nepal,29.30000415970,80.60000454740,"19014","6",9.0
"10","6",,Dhangarhi,Nepal,Nepal,28.69499706000,80.59300260280,"92294","8",7.0
"10","6",,Ramechhap,Nepal,Nepal,27.32599807570,86.08699852860,"15000","6",9.0
"10","6",,Bhimphedi,Nepal,Nepal,27.55099809840,85.13000156290,"15000","6",9.0
"10","6",,Rajbiraj,Nepal,Nepal,26.53329610010,86.73329760740,"33061","7",7.0
"10","6",,Ilam,Nepal,Nepal,26.90800207350,87.92600453270,"17491","6",7.0
"10","8",,Wabag,Papua New Guinea,Papua New Guinea,-5.49000000496,143.71800373800,"3958","4",7.0
"10","8",,Vanimo,Papua New Guinea,Papua New Guinea,-2.69000093572,141.30399662800,"11204","6",7.0
"10","8",,Kundiawa,Papua New Guinea,Papua New Guinea,-6.02299788324,144.96001271400,"9383","5",9.0
"10","8",,Kerema,Papua New Guinea,Papua New Guinea,-7.92700189711,145.83799867900,"5646","5",7.0
"10","8",,Arawa,Papua New Guinea,Papua New Guinea,-6.22800003317,155.56599066800,"40266","7",9.0
"10","8",,Lorengau,Papua New Guinea,Papua New Guinea,-2.03200199676,147.27999664200,"5806","5",7.0
"10","8",,Kimbe,Papua New Guinea,Papua New Guinea,-5.55000289044,150.14301370900,"18847","6",7.0
"10","8",,Dubasari,Moldova,Moldova,47.26305560000,29.16083330000,"23254","7",8.0
"10","3",,Qacha's Nek,South Africa,South Africa,-30.11726691530,28.70199950660,"25573","7",7.0
"10","8",Xuddur,Hudur,Somalia,Somalia,4.18329897276,43.86670260500,"1639","3",7.0
"10","8",,Garbahaarey,Somalia,Somalia,3.32700311625,42.22700164490,"12652","6",7.0
"10","8",,Bu'aale,Somalia,Somalia,1.08330301740,42.58330252570,"1490","3",7.0
"10","8",,Dhuusa Mareeb,Somalia,Somalia,5.74199998430,46.50800449990,"447","2",7.0
"10","6",,Trincomalee,Sri Lanka,Sri Lanka,8.56899903641,81.23300155320,"108420","9",7.0
"10","6",,Puttalan,Sri Lanka,Sri Lanka,8.03300408359,79.82600454210,"45661","7",7.0
"10","6",,Ratnapura,Sri Lanka,Sri Lanka,6.69300313187,80.38600256870,"47832","7",9.0
"10","2",,Umuahia,Nigeria,Nigeria,5.53200304108,7.48600248721,"264662","10",7.0
"10","2",,Uyo,Nigeria,Nigeria,5.00799605550,7.84999852368,"554906","11",9.0
"10","2",,Owerri,Nigeria,Nigeria,5.49299705326,7.02600358810,"215038","10",7.0
"10","6",,Sariwon,"Korea, North",North Korea,38.50700410990,125.76200468700,"154942","9",7.0
"10","6",,Sin-Ni,"Korea, North",North Korea,39.48800414940,125.46399658300,"19463","6",7.0
"10","7",,Suchboatar,Mongolia,Mongolia,50.24999711880,106.20000062400,"24235","7",9.0
"10","7",,Dzuunmod,Mongolia,Mongolia,47.71099804940,106.94700064600,"17738","6",9.0
"10","6",,Omaruru,Namibia,Namibia,-21.43600193100,15.95099753920,"11547","6",7.0
"10","6",,Karibib,Namibia,Namibia,-21.93900291730,15.85299646140,"6898","5",7.0
"10","6",,Otavi,Namibia,Namibia,-19.63999801410,17.34200154760,"4562","4",7.0
"10","6",,Gobabis,Namibia,Namibia,-22.45499999740,18.96300053750,"16321","6",7.0
"10","5",,Wete,United Republic of Tanzania,Tanzania,-5.06346395918,39.72579900160,"26450","7",9.0
"10","5",,Kibaha,United Republic of Tanzania,Tanzania,-6.76670395349,38.91670260150,"23651","7",7.0
"10","5",,Mkokotoni,United Republic of Tanzania,Tanzania,-5.87899797460,39.25999861800,"2572","4",9.0
"10","7",,Fribourg,Switzerland,Switzerland,46.80000008000,7.14999652234,"32827","7",9.0
"10","7",,Liestal,Switzerland,Switzerland,47.48300111760,7.73700346795,"12832","6",9.0
"10","7",,Solothurn,Switzerland,Switzerland,47.21200209860,7.53699660776,"14853","6",8.0
"10","7",,Sarnen,Switzerland,Switzerland,46.89900001720,8.24300152884,"9410","5",9.0
"10","7",,Mariestad,Sweden,Sweden,58.70500208780,13.82799658780,"14891","6",7.0
"10","7",,Vannersborg,Sweden,Sweden,58.36300213930,12.33000060890,"21835","7",7.0
"10","7",,Appenzell,Switzerland,Switzerland,47.33330410310,9.41670050466,"5649","5",8.0
"10","8",,Ros Comain,Ireland,Ireland,53.63333330000,-8.18333330000,"4860","4",7.0
"10","8",,Cacheu,Guinea Bissau,Guinea Bissau,12.26899803110,-16.16499854010,"10490","6",7.0
"10","8",,Farim,Guinea Bissau,Guinea Bissau,12.49299902900,-15.22700042240,"6792","5",7.0
"10","8",,Fulacunda,Guinea Bissau,Guinea Bissau,11.77299898930,-15.19499654460,"1311","3",9.0
"10","8",,Gabu,Guinea Bissau,Guinea Bissau,12.27999607510,-14.23400347950,"14430","6",9.0
"10","8",,Catio,Guinea Bissau,Guinea Bissau,11.21670001890,-15.16670049370,"9898","5",7.0
"10","8",,Barclayville,Liberia,Liberia,4.79999699650,-8.16669851802,"2733","4",7.0
"10","8",,Voinjama,Liberia,Liberia,8.41670111517,-9.74999652422,"26594","7",9.0
"10","8",,Bensonville,Liberia,Liberia,6.43329903452,-10.60000151940,"4089","4",9.0
"10","8",,Kakata,Liberia,Liberia,6.52599900880,-10.34900053870,"33945","7",9.0
"10","8",,Sanniquellie,Liberia,Liberia,7.37100010911,-8.68499946155,"11415","6",9.0
"10","8",,Rivercess,Liberia,Liberia,5.46499804554,-9.57799744238,"2578","4",7.0
"10","3",,Potenza,Italy,Italy,40.64200213010,15.79899649560,"69060","8",7.0
"10","3",,Campobasso,Italy,Italy,41.56299911860,14.65599655890,"50762","8",7.0
"10","8",,Al Mafraq,Jordan,Jordan,32.28329706690,36.23329851950,"57118","8",9.0
"10","8",,At Tafilah,Jordan,Jordan,30.83333404400,35.60000463600,"25429","7",8.0
"10","8",,Ma'an,Jordan,Jordan,30.19200311560,35.73600357520,"50350","8",7.0
"10","3",,Aosta,Italy,Italy,45.73700106710,7.31500259571,"34062","7",7.0
"10","8",,Diekirch,Luxembourg,Luxembourg,49.88330105090,6.16670155545,"6242","5",7.0
"10","8",,Grevenmacher,Luxembourg,Luxembourg,49.69999811130,6.33330057452,"3958","4",7.0
"10","6",,Kangar,Malaysia,Malaysia,6.43300199135,100.18999868200,"63869","8",9.0
"10","6",,Kuala Lipis,Malaysia,Malaysia,4.18400111992,102.04200061400,"15448","6",9.0
"10","6",,Shah Alam,Malaysia,Malaysia,3.06669599645,101.54999767200,"481654","10",9.0
"10","5",,Nyeri,Kenya,Kenya,-0.41699699049,36.95100363180,"51084","8",9.0
"10","8",,Teyateyaneng,Lesotho,Lesotho,-29.15299793560,27.75300351030,"5115","5",9.0
"10","8",,Mohales Hoek,Lesotho,Lesotho,-30.15899990830,27.47999750550,"24992","7",9.0
"10","8",,Moyeni,Lesotho,Lesotho,-30.41099991390,27.71600450830,"24130","7",7.0
"10","8",,Hlotse,Lesotho,Lesotho,-28.87800298270,28.05599763650,"47675","7",9.0
"10","8",,Butha-Buthe,Lesotho,Lesotho,-28.74999591130,28.25000157690,"16330","6",9.0
"10","8",,Mokhotlong,Lesotho,Lesotho,-29.29100402610,29.07800154800,"8809","5",7.0
"10","8",,Ahuachapan,El Salvador,El Salvador,13.91900398970,-89.84500154670,"34102","7",9.0
"10","8",,Cojutepeque,El Salvador,El Salvador,13.71670203660,-88.93330159560,"48411","7",9.0
"10","8",,Nueva San Salvador,El Salvador,El Salvador,13.67399699250,-89.28999847880,"124694","9",9.0
"10","8",,Zacatecoluca,El Salvador,El Salvador,13.50800099590,-88.86799760660,"39613","7",9.0
"10","8",,La Union,El Salvador,El Salvador,13.33199704400,-87.83900052110,"26807","7",9.0
"10","8",,San Francisco Gotera,El Salvador,El Salvador,13.69999811600,-88.10000052100,"16152","6",9.0
"10","8",,San Vicente,El Salvador,El Salvador,13.64100302600,-88.78499960830,"37326","7",9.0
"10","8",,Usulutan,El Salvador,El Salvador,13.34600109870,-88.43200161580,"51910","8",9.0
"10","8",,Chalatenango,El Salvador,El Salvador,14.07200405810,-89.09399648870,"29271","7",9.0
"10","8",,Lucea,Jamaica,Jamaica,18.44299808540,-78.17900361630,"6289","5",9.0
"10","8",,Mandeville,Jamaica,Jamaica,18.03300305260,-77.49999851260,"47115","7",9.0
"10","8",,Black River,Jamaica,Jamaica,18.03099606680,-77.85199748030,"4229","4",9.0
"10","8",,Falmouth,Jamaica,Jamaica,18.47958304730,-77.65604960330,"7779","5",9.0
"10","8","Sav-la-Mar, Sav, Savanna La Mar",Savanna-la-Mar,Jamaica,Jamaica,18.16399809690,-77.94800050840,"30000","7",9.0
"10","8",,Port Antonio,Jamaica,Jamaica,18.15900313810,-76.38000262490,"14400","6",9.0
"10","8",,St. Ann's Bay,Jamaica,Jamaica,18.43263913930,-77.19952453710,"13671","6",7.0
"10","8",,Port Maria,Jamaica,Jamaica,18.37700105080,-76.89999547330,"7906","5",9.0
"10","8",Halfway Tree,Half Way Tree,Jamaica,Jamaica,18.03330009580,-76.79999651130,"96494","8",9.0
